station,date,tobs,precipitation
USC00519523,2011-09-04,81,0.0
USC00519523,2011-09-05,78,0.0
USC00519523,2011-09-07,70,0.0
USC00519523,2011-09-08,72,0.0
USC00519523,2011-09-09,78,0.0
USC00519523,2011-09-10,79,0.0
USC00519523,2011-09-11,75,0.0
USC00519523,2011-09-12,77,0.0
USC00519523,2011-09-13,73,0.09
USC00519523,2011-09-14,75,0.0
USC00519523,2011-09-15,78,0.0
USC00519523,2011-09-16,80,0.17
USC00519523,2011-09-17,76,0.0
USC00519523,2011-09-18,77,0.2
USC00519523,2011-09-19,77,0.03
USC00519523,2011-09-20,77,0.0
USC00519523,2011-09-21,76,0.04
USC00519523,2011-09-22,77,0.03
USC00519523,2011-09-23,75,0.0
USC00519523,2011-09-24,78,0.0
USC00519523,2011-09-25,81,0.0
USC00519523,2011-09-26,69,0.0
USC00519523,2011-09-27,76,0.0
USC00519523,2011-09-28,75,0.04
USC00519523,2011-09-29,77,0.0
USC00519523,2011-09-30,82,0.0
USC00519523,2011-10-01,77,0.0
USC00519523,2011-10-02,80,0.0
USC00519523,2011-10-03,84,0.0
USC00519523,2011-10-04,75,0.13
USC00519523,2011-10-05,76,0.0
USC00519523,2011-10-06,75,0.0
USC00519523,2011-10-07,72,0.02
USC00519523,2011-10-08,82,0.0
USC00519523,2011-10-09,77,0.14
USC00519523,2011-10-10,75,0.0
USC00519523,2011-10-11,76,0.14
USC00519523,2011-10-12,80,0.0
USC00519523,2011-10-13,80,0.0
USC00519523,2011-10-14,79,0.07
USC00519523,2011-10-15,79,0.26
USC00519523,2011-10-16,79,0.0
USC00519523,2011-10-17,70,0.2
USC00519523,2011-10-18,72,0.12
USC00519523,2011-10-19,68,0.01
USC00519523,2011-10-20,78,0.0
USC00519523,2011-10-21,77,0.01
USC00519523,2011-10-22,76,0.0
USC00519523,2011-10-23,77,0.0
USC00519523,2011-10-24,73,0.29
USC00519523,2011-10-25,77,0.0
USC00519523,2011-10-26,79,0.0
USC00519523,2011-10-27,73,0.0
USC00519523,2011-10-28,76,0.1
USC00519523,2011-10-29,80,0.05
USC00519523,2011-10-30,72,0.03
USC00519523,2011-10-31,75,0.0
USC00519523,2011-11-01,74,0.54
USC00519523,2011-11-02,73,0.03
USC00519523,2011-11-03,78,0.02
USC00519523,2011-11-04,73,0.05
USC00519523,2011-11-05,78,0.0
USC00519523,2011-11-06,81,0.0
USC00519523,2011-11-07,75,0.0
USC00519523,2011-11-08,74,0.01
USC00519523,2011-11-09,74,0.05
USC00519523,2011-11-10,75,0.0
USC00519523,2011-11-11,75,0.12
USC00519523,2011-11-12,77,0.0
USC00519523,2011-11-13,79,0.0
USC00519523,2011-11-14,78,0.0
USC00519523,2011-11-15,77,0.0
USC00519523,2011-11-16,78,0.0
USC00519523,2011-11-17,75,0.05
USC00519523,2011-11-18,76,0.0
USC00519523,2011-11-19,74,0.01
USC00519523,2011-11-20,75,0.02
USC00519523,2011-11-21,76,0.0
USC00519523,2011-11-22,72,0.1
USC00519523,2011-11-23,72,0.01
USC00519523,2011-11-24,72,0.0
USC00519523,2011-11-25,73,0.0
USC00519523,2011-11-26,77,0.0
USC00519523,2011-11-27,75,0.0
USC00519523,2011-11-28,71,0.0
USC00519523,2011-11-29,69,0.0
USC00519523,2011-11-30,66,0.22
USC00519523,2011-12-01,69,0.12
USC00519523,2011-12-02,69,0.42
USC00519523,2011-12-03,75,0.02
USC00519523,2011-12-04,73,0.0
USC00519523,2011-12-05,73,0.0
USC00519523,2011-12-06,72,0.01
USC00519523,2011-12-07,72,0.0
USC00519523,2011-12-08,72,0.0
USC00519523,2011-12-09,74,0.08
USC00519523,2011-12-10,72,0.07
USC00519523,2011-12-11,73,0.55
USC00519523,2011-12-12,73,0.21
USC00519523,2011-12-13,73,0.39
USC00519523,2011-12-14,73,0.02
USC00519523,2011-12-15,74,0.09
USC00519523,2011-12-16,73,0.02
USC00519523,2011-12-17,71,0.25
USC00519523,2011-12-18,72,0.08
USC00519523,2011-12-19,73,0.1
USC00519523,2011-12-20,74,0.24
USC00519523,2011-12-21,72,0.19
USC00519523,2011-12-22,73,0.02
USC00519523,2011-12-23,73,0.01
USC00519523,2011-12-24,71,0.1
USC00519523,2011-12-25,73,0.07
USC00519523,2011-12-26,75,0.05
USC00519523,2011-12-27,71,0.04
USC00519523,2011-12-28,72,0.0
USC00519523,2011-12-29,73,0.01
USC00519523,2011-12-30,71,0.0
USC00519523,2011-12-31,65,0.0
USC00519523,2012-01-01,70,0.0
USC00519523,2012-01-02,63,0.0
USC00519523,2012-01-03,64,0.0
USC00519523,2012-01-04,72,0.0
USC00519523,2012-01-05,73,0.0
USC00519523,2012-01-06,71,0.0
USC00519523,2012-01-07,73,0.0
USC00519523,2012-01-08,64,0.0
USC00519523,2012-01-09,70,0.08
USC00519523,2012-01-10,71,0.0
USC00519523,2012-01-11,69,0.0
USC00519523,2012-01-12,67,0.0
USC00519523,2012-01-13,65,0.0
USC00519523,2012-01-14,74,0.0
USC00519523,2012-01-15,75,0.0
USC00519523,2012-01-16,75,0.0
USC00519523,2012-01-17,75,0.13
USC00519523,2012-01-18,75,0.07
USC00519523,2012-01-19,66,0.0
USC00519523,2012-01-20,72,0.0
USC00519523,2012-01-21,76,0.0
USC00519523,2012-01-22,75,0.0
USC00519523,2012-01-23,63,0.0
USC00519523,2012-01-24,64,0.0
USC00519523,2012-01-25,69,0.0
USC00519523,2012-01-26,74,0.0
USC00519523,2012-01-27,66,0.08
USC00519523,2012-01-28,74,0.0
USC00519523,2012-01-29,76,0.09
USC00519523,2012-01-30,69,0.01
USC00519523,2012-01-31,70,0.1
USC00519523,2012-02-01,63,0.0
USC00519523,2012-02-02,72,0.0
USC00519523,2012-02-03,63,0.0
USC00519523,2012-02-04,63,0.0
USC00519523,2012-02-05,76,0.0
USC00519523,2012-02-06,65,0.29
USC00519523,2012-02-07,72,0.49
USC00519523,2012-02-08,61,0.41
USC00519523,2012-02-09,63,0.03
USC00519523,2012-02-10,70,0.0
USC00519523,2012-02-11,75,0.0
USC00519523,2012-02-12,76,0.0
USC00519523,2012-02-13,72,0.09
USC00519523,2012-02-14,69,0.0
USC00519523,2012-02-15,66,0.04
USC00519523,2012-02-16,73,0.0
USC00519523,2012-02-17,75,0.0
USC00519523,2012-02-18,74,0.09
USC00519523,2012-02-19,77,0.03
USC00519523,2012-02-20,74,0.01
USC00519523,2012-02-21,72,0.0
USC00519523,2012-02-22,73,0.0
USC00519523,2012-02-23,73,0.0
USC00519523,2012-02-24,71,0.0
USC00519523,2012-02-25,73,0.1
USC00519523,2012-02-26,74,0.07
USC00519523,2012-02-27,72,0.0
USC00519523,2012-02-28,72,0.0
USC00519523,2012-02-29,73,0.0
USC00519523,2012-03-01,73,0.0
USC00519523,2012-03-02,68,0.0
USC00519523,2012-03-03,73,0.11
USC00519523,2012-03-04,73,0.1
USC00519523,2012-03-05,67,2.71
USC00519523,2012-03-06,69,6.38
USC00519523,2012-03-07,68,5.32
USC00519523,2012-03-08,69,0.22
USC00519523,2012-03-09,67,0.16
USC00519523,2012-03-10,75,0.17
USC00519523,2012-03-11,75,0.05
USC00519523,2012-03-12,71,0.15
USC00519523,2012-03-13,70,0.02
USC00519523,2012-03-14,71,0.0
USC00519523,2012-03-15,69,0.05
USC00519523,2012-03-16,71,0.0
USC00519523,2012-03-17,73,0.01
USC00519523,2012-03-18,71,0.08
USC00519523,2012-03-19,72,0.04
USC00519523,2012-03-20,71,0.0
USC00519523,2012-03-21,71,0.0
USC00519523,2012-03-22,73,0.02
USC00519523,2012-03-23,72,0.0
USC00519523,2012-03-24,75,0.0
USC00519523,2012-03-25,71,0.0
USC00519523,2012-03-26,73,0.03
USC00519523,2012-03-27,70,0.02
USC00519523,2012-03-28,69,0.18
USC00519523,2012-03-29,70,0.0
USC00519523,2012-03-30,72,0.0
USC00519523,2012-03-31,74,0.0
USC00519523,2012-04-01,75,0.0
USC00519523,2012-04-02,70,0.0
USC00519523,2012-04-03,72,0.0
USC00519523,2012-04-04,72,0.0
USC00519523,2012-04-05,73,0.0
USC00519523,2012-04-06,73,0.0
USC00519523,2012-04-07,73,0.03
USC00519523,2012-04-08,75,0.0
USC00519523,2012-04-09,71,0.12
USC00519523,2012-04-10,69,0.01
USC00519523,2012-04-11,71,0.1
USC00519523,2012-04-12,72,0.0
USC00519523,2012-04-13,66,0.0
USC00519523,2012-04-14,75,0.0
USC00519523,2012-04-15,74,0.08
USC00519523,2012-04-16,73,0.0
USC00519523,2012-04-17,73,0.0
USC00519523,2012-04-18,73,0.0
USC00519523,2012-04-19,73,0.0
USC00519523,2012-04-20,73,0.0
USC00519523,2012-04-21,73,0.0
USC00519523,2012-04-22,69,0.1
USC00519523,2012-04-23,72,0.1
USC00519523,2012-04-24,72,0.0
USC00519523,2012-04-25,71,0.02
USC00519523,2012-04-26,73,0.0
USC00519523,2012-04-27,69,0.13
USC00519523,2012-04-28,76,0.0
USC00519523,2012-04-29,74,0.0
USC00519523,2012-04-30,74,0.0
USC00519523,2012-05-01,73,0.0
USC00519523,2012-05-02,72,0.0
USC00519523,2012-05-03,75,0.06
USC00519523,2012-05-04,74,0.01
USC00519523,2012-05-05,76,0.1
USC00519523,2012-05-06,73,0.02
USC00519523,2012-05-07,74,0.0
USC00519523,2012-05-08,77,0.0
USC00519523,2012-05-09,75,0.0
USC00519523,2012-05-10,76,0.0
USC00519523,2012-05-11,77,0.0
USC00519523,2012-05-12,79,0.0
USC00519523,2012-05-13,77,0.0
USC00519523,2012-05-14,76,0.0
USC00519523,2012-05-15,66,0.0
USC00519523,2012-05-16,72,0.0
USC00519523,2012-05-17,74,0.01
USC00519523,2012-05-18,74,0.0
USC00519523,2012-05-19,76,0.0
USC00519523,2012-05-20,77,0.0
USC00519523,2012-05-21,75,0.0
USC00519523,2012-05-22,75,0.0
USC00519523,2012-05-23,77,0.0
USC00519523,2012-05-24,75,0.0
USC00519523,2012-05-25,75,0.0
USC00519523,2012-05-26,75,0.01
USC00519523,2012-05-27,78,0.01
USC00519523,2012-05-28,78,0.0
USC00519523,2012-05-29,74,0.0
USC00519523,2012-05-30,73,0.0
USC00519523,2012-05-31,73,0.15
USC00519523,2012-06-01,74,0.0
USC00519523,2012-06-02,75,0.0
USC00519523,2012-06-03,77,0.0
USC00519523,2012-06-04,75,0.0
USC00519523,2012-06-05,74,0.0
USC00519523,2012-06-06,75,0.12
USC00519523,2012-06-07,74,0.0
USC00519523,2012-06-08,75,0.0
USC00519523,2012-06-09,73,0.0
USC00519523,2012-06-10,75,0.0
USC00519523,2012-06-11,76,0.0
USC00519523,2012-06-12,76,0.01
USC00519523,2012-06-13,76,0.01
USC00519523,2012-06-14,79,0.0
USC00519523,2012-06-15,74,0.0
USC00519523,2012-06-16,78,0.0
USC00519523,2012-06-17,80,0.0
USC00519523,2012-06-18,75,0.0
USC00519523,2012-06-19,72,0.25
USC00519523,2012-06-20,72,0.25
USC00519523,2012-06-21,74,0.0
USC00519523,2012-06-22,78,0.0
USC00519523,2012-06-23,76,0.1
USC00519523,2012-06-24,77,0.0
USC00519523,2012-06-25,72,0.51
USC00519523,2012-06-26,72,0.19
USC00519523,2012-06-27,73,0.15
USC00519523,2012-06-28,75,0.0
USC00519523,2012-06-29,79,0.06
USC00519523,2012-06-30,81,0.0
USC00519523,2012-07-01,78,0.0
USC00519523,2012-07-02,76,0.0
USC00519523,2012-07-03,76,0.2
USC00519523,2012-07-04,75,0.0
USC00519523,2012-07-05,77,0.13
USC00519523,2012-07-06,79,0.07
USC00519523,2012-07-07,76,0.07
USC00519523,2012-07-08,81,0.01
USC00519523,2012-07-09,75,0.0
USC00519523,2012-07-10,79,0.0
USC00519523,2012-07-11,75,0.0
USC00519523,2012-07-12,74,0.0
USC00519523,2012-07-13,78,0.0
USC00519523,2012-07-14,82,0.02
USC00519523,2012-07-15,80,0.0
USC00519523,2012-07-16,76,0.01
USC00519523,2012-07-17,78,0.02
USC00519523,2012-07-18,77,0.02
USC00519523,2012-07-19,74,0.07
USC00519523,2012-07-20,74,0.05
USC00519523,2012-07-21,80,0.0
USC00519523,2012-07-22,79,0.0
USC00519523,2012-07-23,76,0.03
USC00519523,2012-07-24,76,0.0
USC00519523,2012-07-25,76,0.0
USC00519523,2012-07-26,76,0.0
USC00519523,2012-07-27,75,0.0
USC00519523,2012-07-28,79,0.05
USC00519523,2012-07-29,75,0.0
USC00519523,2012-07-30,76,0.02
USC00519523,2012-07-31,77,0.0
USC00519523,2012-08-01,76,0.0
USC00519523,2012-08-02,78,0.0
USC00519523,2012-08-03,76,0.0
USC00519523,2012-08-04,80,0.0
USC00519523,2012-08-05,82,0.05
USC00519523,2012-08-06,78,0.02
USC00519523,2012-08-07,76,0.0
USC00519523,2012-08-08,76,0.01
USC00519523,2012-08-09,77,0.03
USC00519523,2012-08-10,75,0.0
USC00519523,2012-08-11,73,0.19
USC00519523,2012-08-12,81,0.0
USC00519523,2012-08-13,81,0.0
USC00519523,2012-08-14,76,0.09
USC00519523,2012-08-15,77,0.0
USC00519523,2012-08-16,76,0.0
USC00519523,2012-08-17,81,0.0
USC00519523,2012-08-18,75,0.03
USC00519523,2012-08-19,73,0.05
USC00519523,2012-08-20,76,0.0
USC00519523,2012-08-21,76,0.02
USC00519523,2012-08-22,75,0.01
USC00519523,2012-08-23,78,0.0
USC00519523,2012-08-24,76,0.0
USC00519523,2012-08-25,79,0.0
USC00519523,2012-08-26,78,0.01
USC00519523,2012-08-27,77,0.04
USC00519523,2012-08-28,75,0.03
USC00519523,2012-08-29,75,0.05
USC00519523,2012-08-30,76,0.04
USC00519523,2012-08-31,77,0.0
USC00519523,2012-09-01,80,0.0
USC00519523,2012-09-02,80,0.0
USC00519523,2012-09-03,82,0.0
USC00519523,2012-09-04,74,0.0
USC00519523,2012-09-05,75,0.0
USC00519523,2012-09-06,76,0.07
USC00519523,2012-09-07,82,0.02
USC00519523,2012-09-08,79,0.14
USC00519523,2012-09-09,76,0.02
USC00519523,2012-09-10,76,0.0
USC00519523,2012-09-11,76,0.0
USC00519523,2012-09-12,76,0.05
USC00519523,2012-09-13,77,0.0
USC00519523,2012-09-14,76,0.19
USC00519523,2012-09-15,78,0.0
USC00519523,2012-09-16,76,0.0
USC00519523,2012-09-17,78,0.0
USC00519523,2012-09-18,69,0.13
USC00519523,2012-09-19,75,0.27
USC00519523,2012-09-20,69,0.21
USC00519523,2012-09-21,72,0.05
USC00519523,2012-09-22,77,0.0
USC00519523,2012-09-23,75,0.09
USC00519523,2012-09-24,74,0.1
USC00519523,2012-09-25,74,0.03
USC00519523,2012-09-26,76,0.01
USC00519523,2012-09-27,75,0.0
USC00519523,2012-09-28,76,0.0
USC00519523,2012-09-29,74,0.0
USC00519523,2012-09-30,77,0.04
USC00519523,2012-10-01,70,0.01
USC00519523,2012-10-02,75,0.0
USC00519523,2012-10-03,77,0.0
USC00519523,2012-10-04,76,0.0
USC00519523,2012-10-05,70,0.0
USC00519523,2012-10-06,75,0.0
USC00519523,2012-10-07,81,0.0
USC00519523,2012-10-08,77,0.0
USC00519523,2012-10-09,78,0.0
USC00519523,2012-10-10,73,0.0
USC00519523,2012-10-11,77,0.03
USC00519523,2012-10-12,76,0.0
USC00519523,2012-10-13,76,0.0
USC00519523,2012-10-14,77,0.0
USC00519523,2012-10-15,76,0.2
USC00519523,2012-10-16,74,0.0
USC00519523,2012-10-17,69,0.0
USC00519523,2012-10-18,73,0.14
USC00519523,2012-10-19,76,0.03
USC00519523,2012-10-20,79,0.0
USC00519523,2012-10-21,78,0.0
USC00519523,2012-10-22,77,0.0
USC00519523,2012-10-23,79,0.0
USC00519523,2012-10-24,81,0.0
USC00519523,2012-10-25,73,0.82
USC00519523,2012-10-26,72,0.0
USC00519523,2012-10-27,78,0.0
USC00519523,2012-10-28,79,0.05
USC00519523,2012-10-29,75,0.11
USC00519523,2012-10-30,74,0.12
USC00519523,2012-11-01,65,0.0
USC00519523,2012-11-02,65,0.0
USC00519523,2012-11-03,73,0.0
USC00519523,2012-11-04,69,0.0
USC00519523,2012-11-05,70,0.0
USC00519523,2012-11-06,77,0.0
USC00519523,2012-11-07,76,0.1
USC00519523,2012-11-08,75,0.0
USC00519523,2012-11-09,75,0.0
USC00519523,2012-11-10,74,0.0
USC00519523,2012-11-11,79,0.0
USC00519523,2012-11-12,76,0.0
USC00519523,2012-11-13,73,0.03
USC00519523,2012-11-14,74,0.1
USC00519523,2012-11-15,74,0.0
USC00519523,2012-11-16,73,0.0
USC00519523,2012-11-17,73,0.1
USC00519523,2012-11-18,76,0.0
USC00519523,2012-11-19,74,0.0
USC00519523,2012-11-20,75,0.0
USC00519523,2012-11-21,72,0.0
USC00519523,2012-11-22,66,0.0
USC00519523,2012-11-23,80,0.0
USC00519523,2012-11-24,75,0.0
USC00519523,2012-11-25,73,0.0
USC00519523,2012-11-26,72,0.16
USC00519523,2012-11-27,70,0.0
USC00519523,2012-11-28,66,0.0
USC00519523,2012-11-29,63,0.0
USC00519523,2012-11-30,63,0.0
USC00519523,2012-12-01,77,0.0
USC00519523,2012-12-02,72,0.0
USC00519523,2012-12-03,78,0.0
USC00519523,2012-12-04,71,0.08
USC00519523,2012-12-05,72,1.02
USC00519523,2012-12-06,71,0.01
USC00519523,2012-12-07,72,0.0
USC00519523,2012-12-08,76,0.0
USC00519523,2012-12-09,75,0.0
USC00519523,2012-12-10,75,0.0
USC00519523,2012-12-11,76,0.0
USC00519523,2012-12-12,73,0.04
USC00519523,2012-12-13,72,0.13
USC00519523,2012-12-14,74,0.09
USC00519523,2012-12-15,74,0.12
USC00519523,2012-12-16,74,0.04
USC00519523,2012-12-17,73,0.09
USC00519523,2012-12-18,77,0.22
USC00519523,2012-12-19,73,0.04
USC00519523,2012-12-20,70,0.1
USC00519523,2012-12-21,72,0.02
USC00519523,2012-12-22,76,0.0
USC00519523,2012-12-23,65,0.0
USC00519523,2012-12-24,74,0.0
USC00519523,2012-12-25,73,0.1
USC00519523,2012-12-26,77,0.03
USC00519523,2012-12-27,76,0.0
USC00519523,2012-12-28,69,0.0
USC00519523,2012-12-29,78,0.0
USC00519523,2012-12-30,76,0.03
USC00519523,2012-12-31,68,0.0
USC00519523,2013-01-01,72,0.38
USC00519523,2013-01-02,73,0.13
USC00519523,2013-01-03,69,0.43
USC00519523,2013-01-04,72,0.05
USC00519523,2013-01-05,72,0.23
USC00519523,2013-01-06,73,0.11
USC00519523,2013-01-07,73,0.02
USC00519523,2013-01-08,72,0.06
USC00519523,2013-01-09,72,0.17
USC00519523,2013-01-10,73,0.01
USC00519523,2013-01-11,72,0.0
USC00519523,2013-01-12,71,0.08
USC00519523,2013-01-13,76,0.06
USC00519523,2013-01-14,75,0.0
USC00519523,2013-01-15,73,1.07
USC00519523,2013-01-16,56,0.0
USC00519523,2013-01-17,63,0.0
USC00519523,2013-01-18,61,0.01
USC00519523,2013-01-19,70,0.05
USC00519523,2013-01-20,70,0.0
USC00519523,2013-01-21,71,0.0
USC00519523,2013-01-22,70,0.0
USC00519523,2013-01-24,70,0.0
USC00519523,2013-01-25,63,0.43
USC00519523,2013-01-26,72,0.01
USC00519523,2013-01-27,74,0.02
USC00519523,2013-01-28,65,2.48
USC00519523,2013-01-29,66,0.61
USC00519523,2013-01-30,63,0.03
USC00519523,2013-01-31,70,0.02
USC00519523,2013-02-01,74,0.01
USC00519523,2013-02-02,76,0.0
USC00519523,2013-02-03,69,0.0
USC00519523,2013-02-04,72,0.01
USC00519523,2013-02-05,70,0.01
USC00519523,2013-02-06,69,0.0
USC00519523,2013-02-07,73,0.09
USC00519523,2013-02-08,71,0.0
USC00519523,2013-02-09,74,0.06
USC00519523,2013-02-10,70,0.0
USC00519523,2013-02-11,69,0.08
USC00519523,2013-02-12,68,0.06
USC00519523,2013-02-13,70,0.0
USC00519523,2013-02-14,71,0.0
USC00519523,2013-02-15,70,0.0
USC00519523,2013-02-16,71,0.03
USC00519523,2013-02-17,72,0.0
USC00519523,2013-02-18,72,0.0
USC00519523,2013-02-19,70,0.16
USC00519523,2013-02-20,71,0.03
USC00519523,2013-02-21,70,0.13
USC00519523,2013-02-22,71,0.25
USC00519523,2013-02-23,76,0.05
USC00519523,2013-02-24,75,0.0
USC00519523,2013-02-25,70,0.07
USC00519523,2013-02-26,71,0.03
USC00519523,2013-02-27,70,0.0
USC00519523,2013-02-28,71,0.0
USC00519523,2013-03-01,70,0.0
USC00519523,2013-03-02,74,0.03
USC00519523,2013-03-03,71,0.0
USC00519523,2013-03-04,69,0.0
USC00519523,2013-03-05,72,0.0
USC00519523,2013-03-06,70,0.0
USC00519523,2013-03-07,67,0.04
USC00519523,2013-03-08,59,0.0
USC00519523,2013-03-09,73,0.13
USC00519523,2013-03-10,68,1.11
USC00519523,2013-03-11,60,1.02
USC00519523,2013-03-12,65,0.02
USC00519523,2013-03-13,67,0.06
USC00519523,2013-03-14,72,0.13
USC00519523,2013-03-15,58,0.0
USC00519523,2013-03-16,70,0.0
USC00519523,2013-03-17,74,0.0
USC00519523,2013-03-18,57,0.09
USC00519523,2013-03-19,62,0.0
USC00519523,2013-03-20,67,0.0
USC00519523,2013-03-21,73,0.0
USC00519523,2013-03-22,73,0.0
USC00519523,2013-03-23,67,0.59
USC00519523,2013-03-25,72,0.0
USC00519523,2013-03-26,69,0.0
USC00519523,2013-03-27,72,0.12
USC00519523,2013-03-28,74,0.03
USC00519523,2013-03-29,73,0.15
USC00519523,2013-03-30,71,0.03
USC00519523,2013-03-31,69,0.02
USC00519523,2013-04-01,66,0.0
USC00519523,2013-04-02,66,0.01
USC00519523,2013-04-03,67,0.0
USC00519523,2013-04-04,72,0.02
USC00519523,2013-04-05,74,0.0
USC00519523,2013-04-06,77,0.0
USC00519523,2013-04-07,76,0.0
USC00519523,2013-04-08,77,0.0
USC00519523,2013-04-09,74,0.0
USC00519523,2013-04-10,73,0.0
USC00519523,2013-04-11,74,0.0
USC00519523,2013-04-12,74,0.0
USC00519523,2013-04-13,74,0.0
USC00519523,2013-04-14,78,0.0
USC00519523,2013-04-15,71,0.44
USC00519523,2013-04-16,66,0.01
USC00519523,2013-04-17,74,0.0
USC00519523,2013-04-18,74,0.0
USC00519523,2013-04-19,74,0.01
USC00519523,2013-04-20,70,0.0
USC00519523,2013-04-21,75,0.0
USC00519523,2013-04-22,71,0.35
USC00519523,2013-04-23,75,0.34
USC00519523,2013-04-24,69,2.05
USC00519523,2013-04-26,74,0.0
USC00519523,2013-04-27,69,0.0
USC00519523,2013-04-28,79,0.0
USC00519523,2013-04-29,76,0.0
USC00519523,2013-04-30,78,0.0
USC00519523,2013-05-01,78,0.0
USC00519523,2013-05-02,77,0.0
USC00519523,2013-05-03,78,0.0
USC00519523,2013-05-04,72,0.0
USC00519523,2013-05-05,71,0.15
USC00519523,2013-05-06,72,1.24
USC00519523,2013-05-07,74,0.04
USC00519523,2013-05-08,76,0.0
USC00519523,2013-05-09,72,0.0
USC00519523,2013-05-10,72,0.26
USC00519523,2013-05-11,74,0.16
USC00519523,2013-05-12,70,0.4
USC00519523,2013-05-13,74,0.12
USC00519523,2013-05-14,80,0.02
USC00519523,2013-05-15,74,0.0
USC00519523,2013-05-16,75,0.0
USC00519523,2013-05-17,76,0.0
USC00519523,2013-05-18,78,0.13
USC00519523,2013-05-19,74,0.06
USC00519523,2013-05-20,70,1.96
USC00519523,2013-05-21,72,0.0
USC00519523,2013-05-22,78,0.0
USC00519523,2013-05-23,77,0.03
USC00519523,2013-05-24,76,0.0
USC00519523,2013-05-25,77,0.08
USC00519523,2013-05-26,75,0.06
USC00519523,2013-05-27,77,0.0
USC00519523,2013-05-28,78,0.1
USC00519523,2013-05-29,72,0.0
USC00519523,2013-05-30,76,0.0
USC00519523,2013-05-31,77,0.0
USC00519523,2013-06-01,76,0.0
USC00519523,2013-06-02,76,0.08
USC00519523,2013-06-03,77,0.02
USC00519523,2013-06-04,78,0.0
USC00519523,2013-06-05,79,0.0
USC00519523,2013-06-06,79,0.0
USC00519523,2013-06-07,75,0.07
USC00519523,2013-06-08,79,0.0
USC00519523,2013-06-09,79,0.0
USC00519523,2013-06-10,75,0.0
USC00519523,2013-06-11,77,0.0
USC00519523,2013-06-12,81,0.0
USC00519523,2013-06-13,76,0.0
USC00519523,2013-06-14,75,0.28
USC00519523,2013-06-15,78,0.0
USC00519523,2013-06-16,81,0.0
USC00519523,2013-06-17,76,0.0
USC00519523,2013-06-18,76,0.0
USC00519523,2013-06-19,76,0.0
USC00519523,2013-06-20,72,0.07
USC00519523,2013-06-21,73,0.32
USC00519523,2013-06-22,74,0.13
USC00519523,2013-06-23,74,0.08
USC00519523,2013-06-24,75,0.01
USC00519523,2013-06-25,73,0.18
USC00519523,2013-06-26,73,0.42
USC00519523,2013-06-27,76,0.02
USC00519523,2013-06-29,73,0.05
USC00519523,2013-06-30,79,0.0
USC00519523,2013-07-01,75,0.0
USC00519523,2013-07-02,73,0.16
USC00519523,2013-07-03,76,0.0
USC00519523,2013-07-04,78,0.0
USC00519523,2013-07-05,71,0.0
USC00519523,2013-07-06,73,0.0
USC00519523,2013-07-07,77,0.0
USC00519523,2013-07-08,77,0.02
USC00519523,2013-07-09,78,0.0
USC00519523,2013-07-10,77,0.07
USC00519523,2013-07-11,76,0.06
USC00519523,2013-07-12,76,0.02
USC00519523,2013-07-13,76,0.0
USC00519523,2013-07-14,81,0.0
USC00519523,2013-07-15,76,0.0
USC00519523,2013-07-16,78,0.0
USC00519523,2013-07-17,77,0.0
USC00519523,2013-07-18,76,0.0
USC00519523,2013-07-19,78,0.0
USC00519523,2013-07-20,79,0.0
USC00519523,2013-07-21,79,0.0
USC00519523,2013-07-22,75,0.2
USC00519523,2013-07-23,74,0.2
USC00519523,2013-07-24,77,0.01
USC00519523,2013-07-25,81,0.0
USC00519523,2013-07-26,79,0.0
USC00519523,2013-07-28,73,0.0
USC00519523,2013-07-29,77,0.2
USC00519523,2013-07-30,79,0.27
USC00519523,2013-07-31,78,0.08
USC00519523,2013-08-01,77,0.15
USC00519523,2013-08-02,76,0.04
USC00519523,2013-08-03,77,0.0
USC00519523,2013-08-04,79,0.0
USC00519523,2013-08-05,77,0.0
USC00519523,2013-08-06,77,0.0
USC00519523,2013-08-07,76,0.0
USC00519523,2013-08-08,77,0.0
USC00519523,2013-08-09,76,0.0
USC00519523,2013-08-10,73,1.67
USC00519523,2013-08-11,82,0.42
USC00519523,2013-08-12,77,0.01
USC00519523,2013-08-13,77,0.0
USC00519523,2013-08-14,77,0.05
USC00519523,2013-08-15,76,0.0
USC00519523,2013-08-16,77,0.05
USC00519523,2013-08-17,79,0.0
USC00519523,2013-08-18,82,0.0
USC00519523,2013-08-19,73,0.0
USC00519523,2013-08-20,73,0.0
USC00519523,2013-08-21,73,0.43
USC00519523,2013-08-22,78,0.0
USC00519523,2013-08-23,74,0.0
USC00519523,2013-08-24,78,0.05
USC00519523,2013-08-25,80,0.0
USC00519523,2013-08-26,78,0.0
USC00519523,2013-08-27,77,0.0
USC00519523,2013-08-28,74,0.0
USC00519523,2013-08-29,72,0.19
USC00519523,2013-08-31,79,0.0
USC00519523,2013-09-01,78,0.09
USC00519523,2013-09-02,79,0.0
USC00519523,2013-09-03,75,0.05
USC00519523,2013-09-04,71,0.04
USC00519523,2013-09-05,68,0.0
USC00519523,2013-09-06,79,0.0
USC00519523,2013-09-07,78,0.53
USC00519523,2013-09-09,77,0.0
USC00519523,2013-09-10,77,0.0
USC00519523,2013-09-11,76,0.25
USC00519523,2013-09-12,76,0.05
USC00519523,2013-09-13,76,0.32
USC00519523,2013-09-14,81,0.09
USC00519523,2013-09-15,78,0.15
USC00519523,2013-09-16,78,0.02
USC00519523,2013-09-17,76,0.07
